trace_file,trace_idx,ATC_0,ATC_1,ATC_2,ATC_3,ATC_4,ATC_5,ATC_6,ATC_7,ATC,Track2,C7,IO,apdu,EncryptedPIN,AIP,IAD
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1298,137,56,48,88,0,0,0,0,,5413330337554966D25122012916230185,00880000048938305800  7781949F4B819083D2435ECD3372D5E0730363D39FBCBF8626F885779C2F910F11C8026EAFEB2120C7876CA10CACC5C971ECBCD4BDFD65B7448F72C19E46C0C0F3F9233136F02F5EB436B0038B2E954F72152A1718AB407F967976D7FDE2E1A0B85B7DDFF3E5E21BB0A7304DC77E4DB3D12323D9684B388DFFF5A214925711260265986E8B71204B5E9C702FE57A6AF36AA169D5952FB7,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1299,69,113,236,180,0,0,0,0,,5413330337554966D25122012916230185,00880000044571ECB400  7781949F4B81906097250D6635408E9B0A7B1FA26574449A9A2C2BE65E4C762B86DA3D99101BADA605E082681502012841250248F30C4794FF767BE52BE1D13074D7F2A5F9C4DCA8386D9D0FA589F5E74390459B43ABC28B16D59209162E356CBB63563E24A4E87606CDC725CFDD3F397E2C313C4FC2C61F4FA17A02376B70B81A1F06A832EE243E62D5F2841553AE044F58C4609E5320,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1300,232,100,151,226,0,0,0,0,,5413330337554966D25122012916230185,0088000004E86497E200  7781949F4B81900BE0993D33E4BD79A9BBA39270A9D74CEB69A8DEF9B28976AF58F0E59DCC3BBE2DCD6BD0ED54F8BF6BD7A04F60DE98F325A903D7DD0734429486851B5B604A541F34E73D5292AF021FBFF442EB75B3B938CA45279E138CA62215F56D0DF9F252CFE43130B99A0799308A96351BDCE5F5958B217773B04AB2A2C7FE3268FFD8F5FCA9E3A85AF789B8E02B2C05AF1C4AAB,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1301,236,104,89,11,0,0,0,0,,5413330337554966D25122012916230185,0088000004EC68590B00  7781949F4B81906574B431A6082A437CAA4F72F6DEB85EDB11EEEBD14F6E3C8FA9839F81178156B8B5C3BF470E6683DBA164E937AC622F126F569B16E8509BF1BED59CFE4F55E85E2B5CB4C5AD1816E72E1315BC54655B252540401EE317C65CF42CBDFCF34702FBA50F988EAFA4F0F43E33DF39CC5C078300E8FC2969A34CD502AD7CFA114A533ED8E8E94F31C18A501DB983EF6BDA54,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1302,186,204,39,209,0,0,0,0,,5413330337554966D25122012916230185,0088000004BACC27D100  7781949F4B81904990A04122275B997A5A50BE2E63E434970B46AEEDBEDF383DDB7FFB57FFD999492C3A23B744823CDBD1BC6FA3D424887289E93CA906BC9924E680613969CF7488F2EF6A5A82BBA3E9AD3340CCDA54CB3F3A2E39B1DA96B3D41E2C1D29C2E7FCB7E48DAFF5259BEB8023BA551C711B919F5F697AB29FB2C6AFDD61C114FB60340A081EA1E37F5FB2643972BF75CEAC8A,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1303,118,5,227,45,0,0,0,0,,5413330337554966D25122012916230185,00880000047605E32D00  7781949F4B81906481D33CE331E6F7C686A3CF2E44692701073F9ACCFE4B723E0608579D6EC9147213E19BD5444C6010A0730B0436429806F6AE12FAF37C71BD065CEFEFED82951480AF36CE8ADDCCCA62F2C8D6E6E4B2081DF59585BF6DACEBDB0DD68ABEEBE971550A9DB859AB60DDADC81DC470B4E5F7F41CBECD465D89F6741B29B361DF8943905EFD4A8BEBB4CF1E89458353AF73,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1304,97,162,6,215,0,0,0,0,,5413330337554966D25122012916230185,008800000461A206D700  7781949F4B81908669569384AF503CA344B8677CED049E5A534CB10FBFCD85F69D64F9CC23B8400380C7183B02D4691D3B5E44D35EE6EEBF4632E1C72C34790E31CD7A1B17CE8BC5F8A0C250539CD0DBCDBA3D5F6F8FEF8A62EB7814A590447BCC309D7EB96A761A0BFE88CAC7D9B5AA461691C277FC314DED91E23225136367369AF0F13116129444742F03344D8F0F8F216478060AC8,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1305,91,202,20,176,0,0,0,0,,5413330337554966D25122012916230185,00880000045BCA14B000  7781949F4B8190A85C466D11C02100A5B035E53FB5DEBE29D4E6CACAD9E25CA5EC160B1814E41A08D719A578FE81724A7B0B05215902A36769B54C6451A01BFBBF9276E8EE0337E3281E7BE7451257AA728F8EC10408DFA404176CBBD3B2499CA3555E0194FCB1E17D29318C2A02B8AA46DDB7BC99802530ECFB5D1751E66D14463AD09565DA7CA14B6647A45531F2CE71A1D1D308754A,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1306,95,206,213,216,0,0,0,0,,5413330337554966D25122012916230185,00880000045FCED5D800  7781949F4B8190A27D922261B03A5CC6726CE3D07C25281DE79B58BF92C81843460CF9E12B43C1D09AD4EA150EB8EBA7AB08605E4A13F78C98DC835D522466281DC07AE6382C9E9E80CD5F59694719B5A324C723D688937361A639ACF52552817AEB6E1CB17C3CA71C1A6C22566FBC171ED08EC8BD550634829D5A9F314464B311AA08BB85DC6A46AAF98B4B6C6F7D02A06F2F519E0EB0,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1307,185,22,8,138,0,0,0,0,,5413330337554966D25122012916230185,0088000004B916088A00  7781949F4B819054500461709C739A65DA7F46E06F8716EFFAB8CFDBBF4251FA0AD4D42A4A884BCDD4162F995D480A16015BD563A7011C94775EE89AE41DEA0ECE71A980FDE9379510E9972DCF17F4CD76693B43E778422CC821358B44828700214391AF6508ADE80D63C0C005B4F409C116E1FF103C0DE51CEA0705CDE3ED72C053874DBF01245EE167AE7D2F9A87EEBDDD09F68F4DF5,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1308,211,41,16,245,0,0,0,0,,5413330337554966D25122012916230185,0088000004D32910F500  7781949F4B81909AC737CF110E19E981138855E6A494F395DD726AA8EC5B1B2D6F2A7333D74AE20AB3E00B5F7AC98D634FB42E055E029B6F291DD111DFB8FE3F091809935A25292170059404E9C284A3CEC1315BC1F8A335DFE63931C97687F17C6299159784EF73A5E1C910189D226D0EF91FD84CE414DA29E1255D21F302C46E1EB451222F38A7982CB2BDD55946CCA568FFB8BFAA90,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1309,215,46,209,29,0,0,0,0,,5413330337554966D25122012916230185,0088000004D72ED11D00  7781949F4B819047F9B8AB171E8CD222C29F720549B7DBC4D012AEA9CDECF54C41CD500B9E35AB3D57EFDD870F7E2B0007D4F0C7264966EF638FCE2DF95EC2F48C229C4684B821D96FA8757ACCF9FABF3FA6297C175636C88E381B02573E3915F662B0F20715BBD69D0F69ED9FB5E9A8D763E820D16134E67F5434828188C28038A0E908379EDBE3FB289A6D587172AACACE03F05E937E,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1310,49,118,4,207,0,0,0,0,,5413330337554966D25122012916230185,0088000004317604CF00  7781949F4B819054D58868C1E0300FF8246BA188F8B60CD652BE23F2810D0E1B953FF8C16D30C51F2297D6FA3895639E6011A0403CB988C2C3FE5D9F0776D82019E94673295FAAE51DD65CC7D4971A45BA76F170CB0682868663FA87CAC86BC16FE2620036A6507B8A28B4BFBE426538DA0A370643326F1D2D3C7F0CF6ADE9E51C771B4B3632992606770879BCE465E222D8759092DFDB,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1311,237,175,193,43,0,0,0,0,,5413330337554966D25122012916230185,0088000004EDAFC12B00  7781949F4B819020A2B2DF99D0216D92C48C65C5205947CC9D770FEEFDAEC6607AB338371876066970B4D90FB806436D6E5F8E0E924E1CF588DBC76E7BFE4F33BEF6DD802AB8A43D97C476EB98F62DC20E5D30DC2AB18226B6C405B2BD02D3CFC0E4AD88F935F335EDAA80D7FD59B2FA1079E4E484DBCB877336F620622E2EF37C58CC8EBA913C368113CD57B96084704A730E5D62AE86,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1312,125,36,62,116,0,0,0,0,,5413330337554966D25122012916230185,00880000047D243E7400  7781949F4B819052382EE0227FF408A02D7DE7A1AA59BF5550E068C4D863C12D6B39DBA727B648852512FE4BB53212672EE8B279297F8507165E6B6FE2CD711978EB666F4226FC4184325D5F7B10B719DDDDD57B5E9CB90379DED0BF01C196B0F44CEF3720FC86362EEBC70353920E19617EEADE41C0015A94B7CC3E6F9C089AA38CA6AB2FCE84DB425240C83981228F4B1886620FC9F3,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1313,191,23,80,26,0,0,0,0,,5413330337554966D25122012916230185,0088000004BF17501A00  7781949F4B819035B8866E829A6C212DE5C30BDFF667A71E0B1D5407AC72F572578DD9C6F4187F78D62B2808F4D5867008B74135C5DF306A0FB63899185B4C8233929101D8717B52071942363CA645146545AC5C423082516C856B46B2B6CEB4381BF1231F55817742A22D30941779A02200EC0264D304942918D88D93FBF5C8B47DC5542EA1304BCC93E189B746F0BA47EABB1D058D5A,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1314,194,28,17,66,0,0,0,0,,5413330337554966D25122012916230185,0088000004C21C114200  7781949F4B819028FB4AB460F1C1E3F60C8369DB8CD14721E1DAFF1E29BD2426EDA288F9FAC6C1CA5055E3CF5AD84B7E7BEFE7EAC8C2D9B42764865C36E7290A5FD973E3F5ACFF49FCBFB3FCABAC0731721A8106411A31F17E42E688903B6D8FDA8F057560C3C28A85B63ADC9B2501641EBDDAA13E59F67E8BCD2AF8293B0EE0B7B92DC5D908E02E37E1068563EA699F3448576BB28EB8,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1315,28,100,68,244,0,0,0,0,,5413330337554966D25122012916230185,00880000041C6444F400  7781949F4B819097303490CC057A492CEEA7F0D371346F68120245FE5ACF1A105D88BC15D517CD31211F54FB385DBF4E84D6D50BFF748FE01DBD3DE8D55A5F688F8D4541F60FCF1E22C2D98FD4806E55FCD6B6052A854E24D1432B43400FE87FFF2D858C72292E5C3028FCEC358D56DEB4A7F207C5734284A55A72780AE50E14DD8F8C2E5FAE593D543549E56EB799F35BC01A046DCFEB,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1316,101,14,188,112,0,0,0,0,,5413330337554966D25122012916230185,0088000004650EBC7000  7781949F4B8190AAAEFEEAF9E62EE5C02581CC4671829E9065B741546E98102670E8CB6F5D639324944D45B20099871C89A5476D22379B7030B838088685BC196EA50F62B1C2C8B3ACFD3D6B94B7310B166D044297844B2802CDFFAA050A4F67C9824BB693BE44705841E5AC74257FF478B3C41C86B7F4497E2B9FFF9C6B9FFABBA8CD8B58058B2CAFB61E9D8633F7C0A2149D6AF25B5F,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1317,174,10,81,103,0,0,0,0,,5413330337554966D25122012916230185,0088000004AE0A516700  7781949F4B819022541DBC9E295621F3A79A12225DE782D118E5D68A76A07BEFDEE64E3932FF9C06A75A86D3884A6CE3C51FCEFB08C7DB8B5DF79A5EDF12F63A719E733DAF60D2A58182A46C2811C49D349BB0A2ACA4BEF0F3E2108219E96358317655BC2A9EFF8DCAFB20E69B4B963D48B7AE32594CA93FEE132D09632FC18681009C691BF270CFA0A588334D418B733DD44994E4AF7E,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1318,192,134,128,76,0,0,0,0,,5413330337554966D25122012916230185,0088000004C086804C00  7781949F4B819077F837B2AF154E89F58434338D860448945B7C0573383BBDB3FEC30DA7C6638D1A79802ABE4E59C19EBD1E27657D59B714A5C4007BD1C2433A95E4EF3D23225DFC0E4C685FC82BE7459CF6FEF3DE8F8F9649E39BB224FA1C41BA63080476FBB8C3F285B77CF1012CE42E26F0CD359FCD0E1E5ADE87E61C8B645E90C3745490A588BEBE59E99765556FC89B28BB180749,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1319,80,252,253,149,0,0,0,0,,5413330337554966D25122012916230185,008800000450FCFD9500  7781949F4B81907A6BA9B25C5F6D6DB417FB13017FEBBA74910A46FA7BB61D71E6F33BEB73B5B046721676E346AB3EE8FEF4F238371B7695BF019350F5D37A2FC3C5372814F070297343BEBCE5C0A86ACF35C4E85B3551F8535BB4467F10643EC759F06005A9E58A15CB105AAD79B39134ED076D9B5068CD6E40E287AC3CAEFEF1690DA8740A60FE08871D952813458423F004151F6F0A,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1320,84,1,190,189,0,0,0,0,,5413330337554966D25122012916230185,00880000045401BEBD00  7781949F4B81905AD57EBA2BA2AEE9F290350687842212EF2F7CF83B4C27F3EC455FFAE0882581D84C87A74D4009E9EC47A2A2F15214D292D81C2A03CAE31D6E9DEAB0ECC0C97DED94133B26A64F65929EDFC34288FEC5C71DB8819984AFBB64FA777DBFA63B0AEA45A5FF80C1DAF8509EE0617FD8EC678E7F4F6B80AE1BEBA7B3EA070152B12CD288F9E3FE56593898080FC374A5EC1D,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1321,171,117,192,112,0,0,0,0,,5413330337554966D25122012916230185,0088000004AB75C07000  7781949F4B819092D0801B320950331D3C7992C4AFC0248FF0E11C9C9F762C9203D11BE95A28CC14CEB337094CE9944D03A4C1130D5605A2BEF500EE3C8A5278614D46B1569216DE25F3E078ED73ADF2A8A1CC05B62C49EB2691F33968B89B25591955CC3F06210D9366FAD10D383FC00E9C5999F3435FD57C63A657BBB9B198485B86AAFC9C3022A2773BBC9FD26AAF25CE29CDA85BA2,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1322,244,31,56,237,0,0,0,0,,5413330337554966D25122012916230185,0088000004F41F38ED00  7781949F4B81907AE4E6F470486A96BC2BBB45DE8486B95CED875628D7199D239F86BA1FF244FFFF7D021338484FA75F97F264468DE8127007F5E406C510E7551008787FC2C6C069663E65A4B1C0B6104AAC2BB9ACA0C0C8D0103F62D7BC3DC798869C7E00892756075BCC149CFBA503DC6FEFBD879BB6AFCEBD7F135AE3D0647F4DC28357102A95F7E79AF0E4FA2F26BCAED01D373893,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1323,132,149,181,54,0,0,0,0,,5413330337554966D25122012916230185,00880000048495B53600  7781949F4B81904C6A4C37686B71D56CE89F0548FCD1C7C9C93E40E3AAF5ABD49232A08B1718DF46252208417316CCF57699BB781FF95E417FEDE8163356B6F1FEF23C9DDE2EFA99D248E8E0DBE5973AE3CE07A983F3255306B2755466D08E1864FB90D6E15EB988B19D2762FC73AD46E52559B869570527419A4908E64DD1090E17EC3E1A437C8BC03D214317E7C93EDA94E678B5A7B3,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1324,13,83,204,168,0,0,0,0,,5413330337554966D25122012916230185,00880000040D53CCA800  7781949F4B81909259FCFC9B29AA7C2C887716305B2852B55B5CC6F0495C0727D10A22F080997AEB7200960326F6C7E10138DD1A5F683EEECA9BD8424E8DF9970A809FE30D8CDF45970CC5145A5D6F49D250C92CB798090D347ACFF137C068352FD71A217894CC778EB26ED60B6388964ED439CFD2EA28DC9C543D78B2B446D35EEC85F94BE6068D8109E88A9B12E3DB89D5834846EF0C,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1325,35,212,188,181,0,0,0,0,,5413330337554966D25122012916230185,008800000423D4BCB500  7781949F4B81905ED2B7E56FE9634AA2AA96F519AE7154C9BBA3E2D027E97E43A83C9C40937408A1F66710B0B3F681FD23452965164678753BCAB2FE6539E059D3CF0746581016277FE88D915810394840F798547B93554BA20EE17ED1A783C2404EC1D3E1291AF02BE34025B3B2B271F6C7873671719E4B86083D5820DE8D4D578CDA5D3E44A5DDB826395AA7DA75C5D576F1BBD67D77,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1326,223,13,120,18,0,0,0,0,,5413330337554966D25122012916230185,0088000004DF0D781200  7781949F4B8190A86EB001D2067834241538828A39D63AFC580F27F474408591B491FE62547A7D2D0B2E801C21E98315E897AF7A79123937B747F67EDB08428F8ABD7E02AF4BBFA38B8678F42BF902CD02597E1AD3258094A5B5A986D82E41B03A5AF9492A6EB5A824BC65E155EB5F6C774A9CAB031B876A2D23D4C2A04741ECDB4FEA6EEC4D6F11275CF961217AA0047A3934BB247FA6,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1327,227,17,58,58,0,0,0,0,,5413330337554966D25122012916230185,0088000004E3113A3A00  7781949F4B8190604D43F1E06C8A201EE6208C88438EB229638B73BF8C6B9BF62FE99956D2E6B1BE7BDFE55129759448F10897306F075202556D137D05ED938F3052B81D6F03C69F896EB6923107D1D386A4065E5623291538CC26B3F8FEA24393998E217402830F8FDCF679F3CB567746487444B39692A3EE073A3766E97272B752526DF3E810D22BBB395B6398D7807A14EB946B1ADF,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1328,249,65,12,205,0,0,0,0,,5413330337554966D25122012916230185,0088000004F9410CCD00  7781949F4B81905ABC62AE1DD513B3FE062D3BEF4057806BC6B3AC6143101C2E4D79BB79E4A245DF64C2E8F0C026AF8F6238BE3D9E7BFA921497DED7AD45592CE7C127448DF3040F4039FFD23E18385599024BC26BB3373A7E4001AB39C15EC9FA43A60D9CA8B1ABFA3FBFE4BFC5A1EF35127B8F307DE07913739F1B0F6DC0561DE50F9286A0207E675C3FA6BD41CAB281709D4D5D22BC,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1329,181,122,201,41,0,0,0,0,,5413330337554966D25122012916230185,0088000004B57AC92900  7781949F4B8190BED9D71D9A47F46B1133957F2B138A201E87E315DBEDAF2919DC763F0A21C957D0427723A636EBDCB1E8A47E9C236E683786679D03BC3C6A5903BC5F9BF53A7D7C36A7B9457689E366A9EE755DB9A3CF522C01A78CD3258D1CA37F25CD86169B19328194C403D469B63D2A2DE191D574607AE76A60FF88DCC81A6E38EFF2D6EB22B8A83FFCF3EBB298D7A59AE51E809B,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1330,69,240,70,114,0,0,0,0,,5413330337554966D25122012916230185,008800000445F0467200  7781949F4B819080BDC384A67F38F7FC637F3E83FA5AE7D37738D0519D410C7D82BC96F84B1D6D51D908838AA898F2FA053AA2524269EE21152BCEFD306DBBA29AD42448A13080FE2024D994A2F3FE5AB43DBA923F168B850A703044CC91CBD919FCF4B2480DB2C7D67FC036CC0E8BABBCDC82E782E1ADDE376E27435BC8DD8590F40367861936E259B0CB2511F9885BCDACC69B8E568D,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1331,11,190,59,178,0,0,0,0,,5413330337554966D25122012916230185,00880000040BBE3BB200  7781949F4B8190063A020FE3E1918392CE7E178BBBDFE6A2931EB60D69CC09DA7A85F8691C133C836E678FA25799A2FE99C8FF189834480B14581D6B54C32B6C29C1B982DBD475A82AE7F32415FC3FC656D707299F604891C0281607E535D6C5A99D94306B9D522662186FF5722B4BD919B5E99E4D03716BFD0284FEF1E572BE85D59C9167299B269660085ACCDE78299633AD8E21DBA8,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1332,199,247,247,14,0,0,0,0,,5413330337554966D25122012916230185,0088000004C7F7F70E00  7781949F4B81909E027672ED0D73744AAC47B235EFDC56916D89A0AC90C0448E9B1D070C33FA42856F671F21A8BAA04BED83D3E62341251DE560B60F383AC0B61BE2A7448AA56C67A472E8E31AFBA98C949EB4ADE532EF1122F0EAD6869BCE864BB28874F1C91FC54D25C73B21C4FAD70095FC108BE608BE3197C501D556A386DFEC177EFECAB34D76C478D352C0C2A6730EF7DB2DEF45,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1333,16,161,111,138,0,0,0,0,,5413330337554966D25122012916230185,008800000410A16F8A00  7781949F4B81907A02C5872B4175C4DDD9E4D224E6FA259C517E09D4FB6B8E2EA1CF199285DF66A5125C8EB590B85B31F46C11F68D459815AACBBF7894A6B1D37C8A2EB3E0669452855332AF1AC3C5DF444F4E3054F1714B232BE545F86E5BC4CBCB1EBD3886B616C3C8AAB3776BF4E8032260DDE0DC98CC61BC414F46D1ED31C0665AFEA4AFA510EC948CB912CEA4F4F95D3664099303,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1334,19,166,49,179,0,0,0,0,,5413330337554966D25122012916230185,008800000413A631B300  7781949F4B819071A3C28D6FB6540F429A0F2EEF2E54592957645F2B2755F5556B2C0C2BBAD3CAF913A0F4682EA5733F01059C9F37A4B691C8D82B805AB1C90CEAA9D8F983277CA5F894EC46FD9ED597E21130E05806D15EDC134C736CB838DE792F5AE2D7C65D18B663A6E51A62EF052F2B75FED28CD45601DB502E24D2C2D05C1E07159C0EADD7CE1F8AD16B59EB540011449E9915DA,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1335,41,213,3,69,0,0,0,0,,5413330337554966D25122012916230185,008800000429D5034500  7781949F4B8190B27739FC6E6E5890D00A70A737F7505F802947118F5E4BF41BF7899038D57D4C0C04481614A464B45391E76CDE1378CD71635A079D5821237637D96965F36E70F56DCB99F30AC75D15DCCCAF6F0940BABF6B248E553A7CD74B5949F176424BF54D0569BF677B21E4307C497D430F50951475060B6EFB6FB8A9A50A58A4129229492B8C3A03F7C11B12B081D0B26DADFD,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1336,45,218,197,110,0,0,0,0,,5413330337554966D25122012916230185,00880000042DDAC56E00  7781949F4B81907E485165D23FBB96F4637011D723519C6E91039E39275C6102DBF63EEE8065B2B3227F837CDDD4578789B9B2195025DEB783A5C8C6A3967B36DA708520994D29DD88AF461E2C7183783D5EE450AD1BC390C77B1D16EE82367E9C8012F5A13507FAD3FF9007634B0C716C90105118B1AB8821BF194F9A239F0597326EB28031B0D555F9B1D451AFC7E42FBB88DC1F7EB1,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1337,251,143,176,175,0,0,0,0,,5413330337554966D25122012916230185,0088000004FB8FB0AF00  7781949F4B8190ACD18B7E47848CDCAAE5CC0ECF7210E0CAE547A3663AB04355E868CA055C213255B92217026873F34E54FE6B898ED1D0C6F71CCC379C2847101071F6DD6032BA71AAA1B4232BEEFAB57822260956C87C09A6C8FC228383D54E70A8527E59D2A57E4BF519FC6B99DCEF6628EEEE8202F89F90B89B1CB6A5EAF53C50B46DEADC6A640F65BF24CFE22259BB466C2B4BC19C,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1338,255,148,113,215,0,0,0,0,,5413330337554966D25122012916230185,0088000004FF9471D700  7781949F4B81904E1B318D7C5185831350AEAD0D3161EA3E579C4727269CA0BF76F5CF5196C8EB61A9FF9B20203B3C0D66E30E3B6BA773D7DB1918FC6F7EC8BDC565B1175A6666C98F189F358C1794D9EF4E96F3EE9928CEF35AFEA30A6E5FFD5937E8E9F3EC955A0E64FA3133C39DD3AE2FC448C1ED43994B62EDD6230B44C4085D3D430706F15ABC640DCF42953564D930360E135845,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1339,205,248,63,157,0,0,0,0,,5413330337554966D25122012916230185,0088000004CDF83F9D00  7781949F4B81908D3BB0613ECD1D3286BCCA0C80DA42F7BA8799412D6BA014226DBBC2EC5D5365C6AA316BC8D5CA20A183FDF76DF402B63F8DA5C871637CE35777DE039841D0F552907833F986B823618779CA4CA5322281429B4881A1381D424A154DD0062E89CB029866B461EB87DCFF91EEEDF599E90F3AE3F653913EC2E3DD10C8D01285D04445FC88E4B30DD9EB701C293FBD9F5B,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1340,24,200,5,147,0,0,0,0,,5413330337554966D25122012916230185,008800000418C8059300  7781949F4B819002C8D7BFA1A29580AD05A1086F1015E26B69AA517C2500FA515AA8AC909C3CFE45B83C5F305222E650D7C7DDBD2F7CDC2B45915875D70A0E47260D82735F35CA7ECFC77B88B33B2F1E9639178B32BD9CAA96D66E92AC34EA9209D2ADEA44F2647B78A46445D82B779A13407F6AF20DB94B89F29C1FFF2EA1334E6265F743CF712B29E7B26F06BF7F26B832B896CC43B7,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1341,190,190,113,233,0,0,0,0,,5413330337554966D25122012916230185,0088000004BEBE71E900  7781949F4B8190AF637166D5E6DA206F264E3AF494FD11F92C10052D0B77005DCE6AEA4E98E2C5DB2ED5E6D4E5E465E208BC86645881F3FE9487E2B6F542A9FAB8628EE7BA14CAC463897853E9761489744BE1575211DF4FF9EA69521137E51E419CF5BAB23E4D7F049B0EFC8919B7B827F6FF073F2F7AB919D3B4D6601F2E5EC08963B5C3E6D95E0317FA87F6D0389A9FF5261B3E270C,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,1342,0,177,132,143,0,0,0,0,,5413330337554966D25122012916230185,008800000400B1848F00  7781949F4B8190325D2D64724E647EFDD653E36586DBCE4D239FD5957F22396666547B82721176050685CE57441540622A580713F5431871AABE4683597A314B4845C1FEA8DF391157E4040AFAECE217E98354C5FBC2F602E813B19E2B817C81228D926E7064BF79A885D8F3DB538989E60CE5FDB7E03EF45273EFD642F13A06E49126E602D01724C792B3D3663BD9F1B0F5B473300401,,,,,
